ID,Prob1
167, 0.511672
168, 0.767702
169, 0.274336
170, 0.001337
171, 0.019450
172, 0.397330
173, 0.312113
174, 0.163500
175, 0.043611
176, 0.275713
177, 0.019861
178, 0.029166
179, 0.715578
180, 0.151793
181, 0.010905
182, 0.129924
183, 0.013001
184, 0.001754
185, 0.002585
186, 0.067442
187, 0.005271
188, 0.086737
189, 0.371033
190, 0.048557
191, 0.912082
192, 0.047233
193, 0.068417
194, 0.346951
195, 0.096768
196, 0.021568
197, 0.049862
198, 0.124700
199, 0.256873
200, 0.025940
201, 0.997774
202, 0.618903
203, 0.000872
204, 0.014730
205, 0.057155
206, 0.000932
207, 0.025852
208, 0.002697
209, 0.046081
210, 0.007437
211, 0.065108
212, 0.407748
213, 0.018158
214, 0.380712
215, 0.042706
216, 0.007036
217, 0.007139
218, 0.420227
219, 0.259883
220, 0.845603
221, 0.016423
222, 0.095386
223, 0.777533
224, 0.015138
225, 0.104207
226, 0.032064
227, 0.008225
228, 0.131185
229, 0.003984
230, 0.016372
231, 0.132137
232, 0.884998
233, 0.084544
234, 0.220790
235, 0.005048
236, 0.277357
237, 0.003809
238, 0.205595
239, 0.042337
240, 0.859945
241, 0.795281
242, 0.991368
243, 0.178879
244, 0.646582
245, 0.013980
246, 0.397506
247, 0.052260
248, 0.003092
249, 0.077616
250, 0.016406
251, 0.024225
252, 0.768047
253, 0.002330
254, 0.011713
255, 0.017665
256, 0.036898
257, 0.027679
258, 0.727288
259, 0.042337
260, 0.050636
261, 0.112126
262, 0.411613
263, 0.033776
264, 0.032113
265, 0.080613
266, 0.005193
267, 0.010399
268, 0.300586
269, 0.975110
270, 0.007377
271, 0.034915
272, 0.371033
273, 0.132053
274, 0.300586
275, 0.872267
276, 0.031718
277, 0.004767
278, 0.055233
279, 0.004338
280, 0.767702
281, 0.001491
282, 0.003242
283, 0.463958
284, 0.001142
285, 0.002950
286, 0.167538
287, 0.002667
288, 0.229162
289, 0.614496
290, 0.047511
291, 0.334453
292, 0.005001
293, 0.001625
294, 0.003705
295, 0.007080
296, 0.338967
297, 0.034667
298, 0.156913
299, 0.017008
300, 0.006095
301, 0.034925
302, 0.269702
303, 0.277357
304, 0.026284
305, 0.400343
306, 0.016312
307, 0.017983
308, 0.003242
309, 0.008575
310, 0.823826
311, 0.136536
312, 0.836694
313, 0.197599
314, 0.645047
315, 0.001625
316, 0.009468
317, 0.339528
318, 0.090229
319, 0.205532
320, 0.063865
321, 0.015771
322, 0.040194
323, 0.096600
324, 0.924807
325, 0.002330
326, 0.362988
327, 0.059487
328, 0.394521
329, 0.358256
330, 0.150842
331, 0.002697
332, 0.085812
333, 0.031878
334, 0.077726
335, 0.013951
336, 0.010583
337, 0.146079
338, 0.006635
339, 0.260845
340, 0.083901
341, 0.017665
342, 0.524884
343, 0.014009
344, 0.017218
345, 0.284694
346, 0.005360
347, 0.045919
348, 0.207625
349, 0.040533
350, 0.915324
351, 0.044927
352, 0.008948
353, 0.025995
354, 0.110920
355, 0.300586
356, 0.009540
357, 0.371033
358, 0.068147
359, 0.055233
360, 0.493536
361, 0.004987
362, 0.300061
363, 0.686360
364, 0.059367
365, 0.011010
366, 0.029772
367, 0.102380
368, 0.411609
369, 0.015616
370, 0.012901
371, 0.150455
372, 0.084221
373, 0.003437
374, 0.003242
375, 0.022340
376, 0.022453
377, 0.035888
378, 0.963336
379, 0.027438
380, 0.117189
381, 0.002697
382, 0.007435
383, 0.000948
384, 0.020135
385, 0.019004
386, 0.197202
387, 0.035197
388, 0.025213
389, 0.424230
390, 0.973113
391, 0.131767
392, 0.019695
393, 0.454225
394, 0.008597
395, 0.001361
396, 0.360428
397, 0.392560
398, 0.679072
399, 0.071941
400, 0.229162
401, 0.063792
402, 0.594107
403, 0.047035
404, 0.217356
405, 0.486889
406, 0.024763
407, 0.012290
408, 0.868199
409, 0.118156
410, 0.035642
411, 0.001028
412, 0.035562
413, 0.002330
414, 0.003447
415, 0.008087
416, 0.163884
417, 0.029159
418, 0.015031
419, 0.738089
420, 0.131277
421, 0.040742
422, 0.073754
423, 0.256786
424, 0.024702
425, 0.332420
426, 0.089653
427, 0.036012
428, 0.001625
429, 0.053916
430, 0.163726
431, 0.285647
432, 0.325235
433, 0.010020
434, 0.003506
435, 0.020501
436, 0.014482
437, 0.002330
438, 0.006395
439, 0.576809
440, 0.110511
441, 0.982320
442, 0.046622
443, 0.045500
444, 0.284768
445, 0.012534
446, 0.007139
447, 0.012468
448, 0.010494
449, 0.097105
450, 0.402181
451, 0.066443
452, 0.158450
453, 0.300586
454, 0.145824
455, 0.854981
456, 0.223847
457, 0.196405
458, 0.007037
459, 0.123804
460, 0.081305
461, 0.138148
462, 0.005271
463, 0.992497
464, 0.152022
465, 0.993669
466, 0.146460
467, 0.000463
468, 0.002214
469, 0.122204
470, 0.015724
471, 0.994489
472, 0.122058
473, 0.845603
474, 0.051015
475, 0.138215
476, 0.060416
477, 0.309002
478, 0.008719
479, 0.241142
480, 0.038907
481, 0.003160
482, 0.053158
483, 0.064397
484, 0.739288
485, 0.354320
486, 0.069835
487, 0.426326
488, 0.169734
489, 0.148520
490, 0.229162
491, 0.115238
492, 0.208037
493, 0.008701
494, 0.002662
495, 0.014456
496, 0.003160
497, 0.284768
498, 0.008723
499, 0.985260
500, 0.005553
501, 0.000932
502, 0.043457
503, 0.431362
504, 0.136536
505, 0.791168
506, 0.003242
507, 0.137060
508, 0.270272
509, 0.519178
510, 0.001337
511, 0.012260
512, 0.263952
513, 0.031336
514, 0.625311
515, 0.501611
516, 0.002631
517, 0.205532
518, 0.107367
519, 0.156913
520, 0.012290
521, 0.215942
522, 0.509350
523, 0.885953
524, 0.059172
525, 0.006215
526, 0.050131
527, 0.020501
528, 0.256487
529, 0.311275
530, 0.006503
531, 0.019659
532, 0.249546
533, 0.008931
534, 0.029563
535, 0.924807
536, 0.005628
537, 0.002330
538, 0.211666
539, 0.828717
540, 0.008723
541, 0.737037
542, 0.036171
543, 0.077861
544, 0.012290
545, 0.012948
546, 0.000820
547, 0.045340
548, 0.038510
549, 0.573723
550, 0.036877
551, 0.909986
552, 0.021797
553, 0.159040
554, 0.029284
555, 0.216391
556, 0.002667
557, 0.005269
558, 0.008641
559, 0.233968
560, 0.003275
561, 0.550295
562, 0.300586
563, 0.163082
564, 0.310748
565, 0.220832
566, 0.083666
567, 0.818694
568, 0.787475
569, 0.791168
570, 0.521078
571, 0.083343
572, 0.018751
573, 0.043998
574, 0.300061
575, 0.371033
576, 0.161878
577, 0.971416
578, 0.012234
579, 0.080944
580, 0.426819
581, 0.003528
582, 0.006095
583, 0.012290
584, 0.011527
585, 0.409888
586, 0.085706
587, 0.004274
588, 0.079936
589, 0.473403
590, 0.033963
591, 0.300061
592, 0.072298
593, 0.006241
594, 0.055233
595, 0.003809
596, 0.335553
597, 0.013058
598, 0.845603
599, 0.309081
600, 0.009885
601, 0.635085
602, 0.740937
603, 0.097134
604, 0.427898
605, 0.004986
606, 0.034699
607, 0.436291
608, 0.360312
609, 0.676198
610, 0.062224
611, 0.366091
612, 0.008685
613, 0.228721
614, 0.047705
615, 0.721049
616, 0.567117
617, 0.228721
618, 0.161847
619, 0.000820
620, 0.205532
621, 0.080613
622, 0.004504
623, 0.009167
624, 0.957515
625, 0.005269
626, 0.025486
627, 0.913758
628, 0.473106
629, 0.002244
630, 0.263952
631, 0.027408
632, 0.318800
633, 0.006227
634, 0.958917
635, 0.012290
636, 0.269431
637, 0.051656
638, 0.780542
639, 0.011634
640, 0.197548
641, 0.079519
642, 0.022912
643, 0.288038
644, 0.034686
645, 0.100428
646, 0.998273
647, 0.059760
648, 0.010881
649, 0.136536
650, 0.973410
651, 0.117526
652, 0.023923
653, 0.167390
654, 0.576809
655, 0.013467
656, 0.003026
657, 0.912035
658, 0.076261
659, 0.035635
660, 0.002340
661, 0.535842
662, 0.940305
663, 0.300586
664, 0.028421
665, 0.128927
666, 0.216341
667, 0.825516
668, 0.004578
669, 0.229162
670, 0.009652
671, 0.125815
672, 0.010216
673, 0.969034
674, 0.005880
675, 0.002872
676, 0.002521
677, 0.002418
678, 0.014015
679, 0.991750
680, 0.140793
681, 0.371033
682, 0.042165
683, 0.017706
684, 0.996181
685, 0.287376
686, 0.009036
687, 0.003865
688, 0.009493
689, 0.085024
690, 0.188645
691, 0.066561
692, 0.017253
693, 0.443977
694, 0.074141
695, 0.676419
696, 0.802902
697, 0.000406
698, 0.001625
699, 0.794605
700, 0.105814
701, 0.485401
702, 0.016766
703, 0.002697
704, 0.001337
705, 0.041007
706, 0.030911
707, 0.309081
708, 0.092694
709, 0.024311
710, 0.452148
711, 0.280763
712, 0.027622
713, 0.842833
714, 0.012260
715, 0.020305
716, 0.031951
717, 0.002611
718, 0.096840
719, 0.072157
720, 0.080506
721, 0.083901
722, 0.625311
723, 0.003800
724, 0.120355
725, 0.136536
726, 0.912082
727, 0.060584
728, 0.070210
729, 0.005017
730, 0.270272
731, 0.083079
732, 0.033877
733, 0.894824
734, 0.055622
735, 0.364151
736, 0.208037
737, 0.050254
738, 0.488600
739, 0.002036
740, 0.309613
741, 0.001662
742, 0.033635
743, 0.092177
744, 0.041124
745, 0.005269
746, 0.005271
747, 0.025524
748, 0.426326
749, 0.156466
750, 0.002330
751, 0.001337
752, 0.877695
753, 0.002330
754, 0.130850
755, 0.196834
756, 0.590505
757, 0.021273
758, 0.032867
759, 0.072375
760, 0.170025
761, 0.156254
762, 0.286427
763, 0.229162
764, 0.021273
765, 0.078741
766, 0.485291
767, 0.042290
768, 0.988789
769, 0.107815
770, 0.001337
771, 0.845603
772, 0.003242
773, 0.003156
774, 0.009820
775, 0.073990
776, 0.393786
777, 0.999151
778, 0.006732
779, 0.023881
780, 0.174560
781, 0.068417
782, 0.035721
783, 0.036094
784, 0.385683
785, 0.996773
786, 0.124062
787, 0.338967
788, 0.057660
789, 0.205532
790, 0.008723
791, 0.154866
792, 0.995296
793, 0.061661
794, 0.003865
795, 0.001625
796, 0.020040
797, 0.979961
798, 0.033956
799, 0.527909
800, 0.010525
801, 0.006095
802, 0.008628
803, 0.043457
804, 0.002697
805, 0.991802
806, 0.229162
807, 0.040475
808, 0.010637
809, 0.350556
810, 0.043438
811, 0.012915
812, 0.665478
813, 0.696590
814, 0.015499
815, 0.052783
816, 0.169497
817, 0.991575
818, 0.957168
819, 0.150455
820, 0.984842
821, 0.008723
822, 0.024745
823, 0.027184
824, 0.923195
825, 0.073021
826, 0.027912
827, 0.044989
828, 0.070491
829, 0.027333
830, 0.036064
831, 0.426326
832, 0.146079
833, 0.122091
834, 0.743604
835, 0.608471
836, 0.083901
837, 0.030214
838, 0.045919
839, 0.003160
840, 0.105496
841, 0.534828
842, 0.005163
843, 0.229162
844, 0.944492
845, 0.112638
846, 0.003865
847, 0.216415
848, 0.003705
849, 0.104955
850, 0.822051
851, 0.106051
852, 0.997282
853, 0.136536
854, 0.506590
855, 0.885953
856, 0.013058
857, 0.028743
858, 0.208037
859, 0.022157
860, 0.207625
861, 0.421757
862, 0.004166
863, 0.002296
864, 0.050254
865, 0.066534
866, 0.012915
867, 0.068834
868, 0.038594
869, 0.979534
870, 0.421757
871, 0.367493
872, 0.030695
873, 0.005193
874, 0.525348
875, 0.046434
876, 0.079511
877, 0.338967
878, 0.077375
879, 0.203472
880, 0.546069
881, 0.973406
882, 0.001625
883, 0.365226
884, 0.056163
885, 0.035623
886, 0.016172
887, 0.141944
888, 0.107631
889, 0.066414
890, 0.205532
891, 0.132053
892, 0.006296
893, 0.074515
894, 0.023763
895, 0.003243
896, 0.053158
897, 0.014750
898, 0.020305
899, 0.002526
900, 0.036171
901, 0.000932
902, 0.004639
903, 0.166746
904, 0.004971
905, 0.036762
906, 0.295360
907, 0.001337
908, 0.929807
909, 0.703881
910, 0.407010
911, 0.287376
912, 0.002831
913, 0.003085
914, 0.005152
915, 0.018158
916, 0.037824
917, 0.137544
918, 0.014921
919, 0.005269
920, 0.002330
921, 0.799627
922, 0.332420
923, 0.003809
924, 0.276698
925, 0.437283
926, 0.053074
927, 0.441119
928, 0.563637
929, 0.079422
930, 0.062738
931, 0.130543
932, 0.377317
933, 0.057021
934, 0.053074
935, 0.008701
936, 0.322028
937, 0.229162
938, 0.260315
939, 0.045770
940, 0.017253
941, 0.023515
942, 0.001337
943, 0.187551
944, 0.001968
945, 0.153329
946, 0.017665
947, 0.115461
948, 0.062003
949, 0.002835
950, 0.857754
951, 0.025022
952, 0.400343
953, 0.136536
954, 0.020757
955, 0.052652
956, 0.204971
957, 0.085148
958, 0.086368
959, 0.195726
960, 0.136536
961, 0.934011
962, 0.009794
963, 0.173739
964, 0.912035
965, 0.229162
966, 0.972497
967, 0.142586
968, 0.007441
969, 0.024745
970, 0.920711
971, 0.002854
972, 0.057154
973, 0.114928
974, 0.007435
975, 0.014818
976, 0.426326
977, 0.008577
978, 0.151793
979, 0.004578
980, 0.132052
981, 0.497763
982, 0.017795
983, 0.014658
984, 0.191014
985, 0.033682
986, 0.753374
987, 0.012217
988, 0.909497
989, 0.996181
990, 0.015534
991, 0.086874
992, 0.780325
993, 0.009129
994, 0.646582
995, 0.008401
996, 0.025486
997, 0.411755
998, 0.040475
999, 0.008495
1000, 0.371033
1001, 0.926620
1002, 0.226360
1003, 0.001813
1004, 0.998597
1005, 0.015662
1006, 0.003404
1007, 0.011126
1008, 0.046540
1009, 0.199717
1010, 0.208037
1011, 0.173384
1012, 0.511672
1013, 0.009685
1014, 0.426326
1015, 0.133499
1016, 0.084149
1017, 0.020937
1018, 0.048528
1019, 0.311222
1020, 0.164154
1021, 0.633133
1022, 0.300586
1023, 0.009618
1024, 0.001860
1025, 0.909497
1026, 0.857754
1027, 0.205532
1028, 0.040446
1029, 0.045272
1030, 0.025193
1031, 0.005810
1032, 0.227731
1033, 0.987755
1034, 0.019337
1035, 0.463366
1036, 0.193667
1037, 0.160088
1038, 0.968007
1039, 0.448937
1040, 0.014349
1041, 0.014726
1042, 0.033387
1043, 0.019918
1044, 0.918897
1045, 0.130827
1046, 0.018748
1047, 0.125127
1048, 0.996933
1049, 0.002998
1050, 0.215942
1051, 0.002218
1052, 0.546342
1053, 0.080613
1054, 0.007393
1055, 0.154684
1056, 0.426326
1057, 0.197927
1058, 0.029007
1059, 0.054860
1060, 0.010598
1061, 0.967341
1062, 0.009355
1063, 0.011498
1064, 0.122204
1065, 0.006769
1066, 0.059511
1067, 0.240754
1068, 0.324635
1069, 0.528581
1070, 0.013107
1071, 0.998333
1072, 0.055233
1073, 0.008723
1074, 0.254659
1075, 0.034808
1076, 0.002427
1077, 0.079511
1078, 0.645047
1079, 0.016890
1080, 0.300586
1081, 0.209797
1082, 0.009574
1083, 0.322928
1084, 0.017991
1085, 0.924807
1086, 0.007377
1087, 0.199770
1088, 0.024799
1089, 0.346061
1090, 0.005444
1091, 0.013402
1092, 0.016406
1093, 0.061967
1094, 0.008416
1095, 0.284945
1096, 0.208037
1097, 0.119724
1098, 0.071429
1099, 0.597869
1100, 0.822051
1101, 0.238813
1102, 0.009696
1103, 0.043496
1104, 0.002697
1105, 0.380322
1106, 0.149448
1107, 0.426326
1108, 0.041116
1109, 0.990590
1110, 0.152457
1111, 0.691649
1112, 0.066443
1113, 0.036084
1114, 0.963785
1115, 0.048688
1116, 0.077154
1117, 0.015115
1118, 0.087502
1119, 0.493536
1120, 0.067777
1121, 0.036094
1122, 0.020372
1123, 0.491127
1124, 0.703881
1125, 0.051857
1126, 0.201613
1127, 0.891615
1128, 0.003809
1129, 0.062818
1130, 0.280133
1131, 0.005307
1132, 0.998633
1133, 0.205532
1134, 0.993524
1135, 0.069502
1136, 0.169529
1137, 0.032303
1138, 0.809428
1139, 0.019347
1140, 0.100176
1141, 0.276698
1142, 0.421757
1143, 0.052387
1144, 0.333201
1145, 0.634544
1146, 0.999389
1147, 0.022419
1148, 0.014567
1149, 0.036711
1150, 0.017463
1151, 0.124062
1152, 0.218242
1153, 0.031936
1154, 0.008723
1155, 0.083343
1156, 0.659390
1157, 0.009345
1158, 0.001182
1159, 0.342058
1160, 0.094655
1161, 0.008577
1162, 0.027912
1163, 0.445873
1164, 0.045500
1165, 0.998989
1166, 0.721049
1167, 0.019761
1168, 0.036542
1169, 0.306907
1170, 0.016483
1171, 0.738076
1172, 0.066203
1173, 0.992651
1174, 0.047406
1175, 0.006595
1176, 0.003292
1177, 0.397330
1178, 0.916978
1179, 0.998167
1180, 0.046270
1181, 0.067848
1182, 0.233401
1183, 0.042337
1184, 0.002835
1185, 0.339528
1186, 0.197599
1187, 0.008255
1188, 0.799627
1189, 0.111564
1190, 0.410218
1191, 0.032451
1192, 0.487987
1193, 0.011169
1194, 0.542875
1195, 0.100849
1196, 0.005239
1197, 0.704674
1198, 0.073021
1199, 0.017505
1200, 0.005271
1201, 0.514377
1202, 0.010546
1203, 0.080120
1204, 0.012723
1205, 0.236320
1206, 0.014438
1207, 0.072336
1208, 0.828717
1209, 0.735735
1210, 0.882609
1211, 0.002268
1212, 0.634927
1213, 0.134828
1214, 0.205532
1215, 0.004971
1216, 0.010234
1217, 0.025130
1218, 0.081759
1219, 0.132053
1220, 0.010598
1221, 0.370876
1222, 0.010610
1223, 0.022091
1224, 0.001337
1225, 0.178879
1226, 0.037924
1227, 0.625311
1228, 0.048688
1229, 0.897761
1230, 0.002296
1231, 0.481762
1232, 0.247196
1233, 0.002268
1234, 0.159040
1235, 0.064397
1236, 0.052652
1237, 0.345311
1238, 0.191134
1239, 0.535842
1240, 0.002218
1241, 0.013682
1242, 0.083379
1243, 0.124300
1244, 0.580183
1245, 0.371341
1246, 0.012290
1247, 0.025836
1248, 0.025424
1249, 0.000572
1250, 0.580183
1251, 0.031593
1252, 0.250364
1253, 0.205532
1254, 0.009959
1255, 0.131759
1256, 0.116189
1257, 0.451003
1258, 0.277357
1259, 0.085960
1260, 0.032451
1261, 0.045340
1262, 0.358256
1263, 0.005691
1264, 0.300586
1265, 0.002835
1266, 0.909539
1267, 0.015931
1268, 0.023392
1269, 0.333201
1270, 0.131662
1271, 0.182154
1272, 0.360428
1273, 0.001625
1274, 0.039146
1275, 0.019823
1276, 0.009094
1277, 0.049862
1278, 0.501028
1279, 0.130937
1280, 0.296863
1281, 0.060416
1282, 0.277859
1283, 0.208037
1284, 0.021472
1285, 0.010881
1286, 0.284768
1287, 0.017253
1288, 0.495038
1289, 0.000823
1290, 0.493861
1291, 0.061594
1292, 0.981690
1293, 0.055233
1294, 0.056997
1295, 0.580183
1296, 0.014359
1297, 0.905914
1298, 0.122752
1299, 0.004944
1300, 0.151793
1301, 0.715397
1302, 0.080613
1303, 0.991087
1304, 0.007221
1305, 0.004004
1306, 0.855043
1307, 0.014442
1308, 0.033940
1309, 0.810848
1310, 0.837940
1311, 0.001625
1312, 0.195726
1313, 0.027071
1314, 0.823618
1315, 0.025213
1316, 0.026693
1317, 0.015179
1318, 0.003340
1319, 0.683742
1320, 0.986889
1321, 0.061995
1322, 0.058388
1323, 0.734209
1324, 0.426326
1325, 0.000492
1326, 0.057153
1327, 0.004287
1328, 0.295360
1329, 0.006034
1330, 0.015831
1331, 0.015484
1332, 0.205532
1333, 0.026961
1334, 0.001935
1335, 0.979961
1336, 0.990832
1337, 0.131221
1338, 0.188128
1339, 0.046259
1340, 0.300586
1341, 0.036084
1342, 0.623092
1343, 0.487987
1344, 0.380322
1345, 0.580183
1346, 0.008723
1347, 0.050535
1348, 0.043317
1349, 0.035312
1350, 0.181643
1351, 0.036171
1352, 0.037609
1353, 0.002372
1354, 0.002697
1355, 0.066652
1356, 0.083423
1357, 0.015082
1358, 0.005730
1359, 0.992301
1360, 0.339528
1361, 0.001692
1362, 0.897388
1363, 0.684578
1364, 0.868965
1365, 0.089106
1366, 0.014055
1367, 0.017505
1368, 0.005004
1369, 0.549765
1370, 0.043457
1371, 0.017627
1372, 0.006296
1373, 0.124422
1374, 0.759821
1375, 0.121835
1376, 0.545677
1377, 0.043869
1378, 0.125583
1379, 0.204795
1380, 0.036171
1381, 0.053867
1382, 0.216391
1383, 0.646726
1384, 0.057166
1385, 0.155886
1386, 0.002697
1387, 0.951158
1388, 0.435145
1389, 0.076151
1390, 0.309193
1391, 0.004918
1392, 0.135350
1393, 0.594107
1394, 0.023053
1395, 0.988068
1396, 0.015407
1397, 0.567051
1398, 0.041676
1399, 0.018762
1400, 0.208037
1401, 0.012290
1402, 0.837940
1403, 0.293973
1404, 0.007747
1405, 0.001860
1406, 0.056338
1407, 0.897388
1408, 0.007546
1409, 0.005927
1410, 0.021273
1411, 0.048057
1412, 0.019337
1413, 0.008577
1414, 0.075737
1415, 0.877596
1416, 0.987457
1417, 0.995770
1418, 0.012790
1419, 0.006378
1420, 0.284768
1421, 0.233968
1422, 0.019129
1423, 0.012823
1424, 0.771610
1425, 0.220944
1426, 0.785664
1427, 0.017505
1428, 0.033617
1429, 0.012740
1430, 0.634005
1431, 0.205532
1432, 0.737301
1433, 0.020357
1434, 0.001625
1435, 0.024275
1436, 0.035272
1437, 0.237445
1438, 0.501028
1439, 0.228481
1440, 0.099683
1441, 0.620918
1442, 0.996196
1443, 0.113084
1444, 0.088540
1445, 0.175571
1446, 0.027912
1447, 0.481762
1448, 0.012260
1449, 0.634544
1450, 0.001625
1451, 0.006095
1452, 0.189342
1453, 0.029007
1454, 0.087144
1455, 0.047671
1456, 0.802902
1457, 0.005269
1458, 0.072998
1459, 0.323290
1460, 0.077419
1461, 0.096165
1462, 0.077188
1463, 0.112638
1464, 0.010203
1465, 0.003678
1466, 0.006727
1467, 0.228601
1468, 0.125215
1469, 0.014165
1470, 0.581286
1471, 0.013782
1472, 0.035642
1473, 0.511672
1474, 0.238608
1475, 0.514394
1476, 0.300586
1477, 0.012369
1478, 0.994985
1479, 0.411857
1480, 0.005231
1481, 0.023500
1482, 0.014168
1483, 0.997937
1484, 0.894824
1485, 0.007867
1486, 0.010104
1487, 0.056787
1488, 0.033260
1489, 0.020433
1490, 0.002697
1491, 0.128111
1492, 0.096997
1493, 0.256487
1494, 0.426326
1495, 0.989272
1496, 0.397506
1497, 0.014921
1498, 0.014921
1499, 0.823618
1500, 0.352858
1501, 0.018030
1502, 0.238136
1503, 0.236320
1504, 0.001337
1505, 0.045919
1506, 0.050254
1507, 0.107631
1508, 0.012769
1509, 0.284768
1510, 0.339528
1511, 0.029286
1512, 0.229162
1513, 0.158611
1514, 0.332954
1515, 0.035784
1516, 0.005271
1517, 0.035206
1518, 0.284945
1519, 0.063572
1520, 0.908782
1521, 0.105814
1522, 0.011010
1523, 0.809428
1524, 0.067153
1525, 0.095814
1526, 0.061459
1527, 0.403395
1528, 0.005231
1529, 0.001337
1530, 0.987457
1531, 0.021273
1532, 0.417883
1533, 0.011575
1534, 0.003026
1535, 0.360428
1536, 0.119724
1537, 0.023486
1538, 0.809428
1539, 0.985165
1540, 0.122091
1541, 0.397506
1542, 0.660065
1543, 0.358256
1544, 0.014137
1545, 0.877695
1546, 0.229162
1547, 0.034283
1548, 0.061777
1549, 0.007377
1550, 0.000228
1551, 0.393494
1552, 0.885746
1553, 0.027657
1554, 0.031219
1555, 0.847233
1556, 0.035562
1557, 0.006934
1558, 0.598742
1559, 0.338967
1560, 0.053168
1561, 0.216673
1562, 0.959493
1563, 0.002218
1564, 0.011340
1565, 0.196383
1566, 0.033001
1567, 0.087166
1568, 0.001860
1569, 0.008943
1570, 0.441085
1571, 0.039660
1572, 0.007867
1573, 0.001625
1574, 0.103033
1575, 0.005193
1576, 0.004645
1577, 0.809344
1578, 0.504416
1579, 0.193859
1580, 0.719349
1581, 0.007923
1582, 0.247196
1583, 0.708913
1584, 0.169529
1585, 0.678028
1586, 0.048057
1587, 0.584842
1588, 0.035272
1589, 0.030093
1590, 0.637872
1591, 0.998633
1592, 0.275617
1593, 0.008729
1594, 0.039660
1595, 0.973113
1596, 0.016278
1597, 0.787475
1598, 0.018158
1599, 0.227706
1600, 0.029722
1601, 0.010069
1602, 0.370343
1603, 0.003242
1604, 0.206107
1605, 0.002330
1606, 0.001012
1607, 0.029030
1608, 0.477447
1609, 0.001652
1610, 0.200804
1611, 0.002072
1612, 0.155050
1613, 0.012443
1614, 0.598449
1615, 0.073990
1616, 0.001621
1617, 0.996667
1618, 0.993669
1619, 0.027912
1620, 0.043110
1621, 0.001337
1622, 0.609738
1623, 0.993473
1624, 0.003958
1625, 0.576917
1626, 0.004396
1627, 0.003271
1628, 0.002885
1629, 0.438680
1630, 0.008723
1631, 0.025649
1632, 0.021228
1633, 0.001337
1634, 0.120355
1635, 0.085139
1636, 0.397506
1637, 0.482155
1638, 0.012973
1639, 0.117211
1640, 0.643440
1641, 0.035562
1642, 0.022091
1643, 0.004971
1644, 0.007546
1645, 0.982267
1646, 0.088954
1647, 0.002660
1648, 0.342098
1649, 0.868915
1650, 0.002517
1651, 0.402294
1652, 0.223495
1653, 0.086403
1654, 0.005269
1655, 0.199937
1656, 0.241142
1657, 0.012281
1658, 0.001337
1659, 0.744103
1660, 0.131221
1661, 0.003634
1662, 0.440898
1663, 0.041903
